	negtaive_h	ee	el	re	positive_h
PE.16.0.22.5.	-0.072323540465528	-0.142357701538953	-0.125669675576917	-0.130798936100976	-0.125700489488138
PE.16.0.22.6.	0.86571741310632	0.93573447016746	0.950184330937075	0.945821593879878	0.913831707254285
PE.17.0.20.2.	-0.916138195865209	-0.898457798985482	-0.898404869469511	-0.865141153452003	-0.849164985559256
PE.17.0.20.4.	-0.982294635926766	-1.00544582977882	-0.98561888167247	-0.98579461389897	-1.00978328515674
PE.18.0.16.0.	-1.00940948254117	-1.0320730216116	-1.01293466316785	-1.00496519458652	-1.01414092607444
PE.18.0.18.0.	-0.0964578487888768	-0.0917513048852326	-0.0749341314199472	-0.0754379037227866	-0.0663621386987616
PE.18.0.18.1.	0.352035900387504	0.474308497961209	0.511141180948778	0.559997535914054	0.593840208995337
PE.18.0.18.2.	0.914839778018519	0.957849307319594	0.98201182717439	1.00708093884628	1.05328067690599
PE.18.0.18.3.	-0.762648574711215	-0.759587078592748	-0.739044761134985	-0.778489805288335	-0.668261163281259
PE.18.0.20.1.	-1.01025220159505	-1.00668614532257	-0.985510932109819	-0.972829163216827	-0.984768639456969
PE.18.0.20.2.	-0.706711594533066	-0.677192229194617	-0.654476479431106	-0.616398607128406	-0.617918129879252
PE.18.0.20.3.	0.256022711452835	0.389283899759064	0.437377728635156	0.416826843566734	0.451877586106408
PE.18.0.20.4.	1.13240243878277	1.13372173449754	1.15432067184973	1.16212298471604	1.17520039029253
PE.18.0.20.5.	-0.367156178813809	-0.333082227492778	-0.312418528851128	-0.32047313991452	-0.317484701343902
PE.18.0.22.4.	-0.433155633422331	-0.469720527484154	-0.483689062676094	-0.463830137991793	-0.434152114842925
PE.18.0.22.5.	0.0368671002943919	0.00795184863367769	0.0134264227313081	0.0430686670894089	0.0572577859881357
PE.18.0.22.6.	0.80500148370506	0.878611815063913	0.886253509598166	0.896894087227838	0.881318245181806
PE.18.1.16.1.	-0.8657385305269	-0.861966502532781	-0.845504613394642	-0.858438955506905	-0.857916598307437
PE.18.1.18.1.	-0.0169095688294909	0.0832334306789579	0.0202356711898448	0.059417651752009	0.0495978270684612
PE.18.1.18.2.	0.200777874502622	0.249482529842725	0.196182690126802	0.237247779162939	0.223117019191048
PE.18.1.18.3.	-0.922675969948802	-0.946733501857969	-0.999520778821584	-0.94303213342747	-0.935021236422602
PE.18.1.20.3.	-0.632283004575099	-0.573737041578031	-0.569848023994826	-0.592826245267027	-0.570917989483609
PE.18.1.20.4.	0.358916400835118	0.350590770698257	0.362807272152451	0.372312911215482	0.344201992245603
PE.18.1.20.5.	-0.81459868649325	-0.841102244831067	-0.808260019042846	-0.813838768685386	-0.832447795824943
PE.18.1.22.5.	-0.788353586050008	-0.8547719168138	-0.798314702143127	-0.797156562354998	-0.828190077325171
PE.18.1.22.6.	0.04160190538354	0.0504928573159922	0.0353287021763176	0.0345862437948411	0.044154207337154
PE.18.2.16.1.	-0.487605622072172	-0.500182897335893	-0.476087012268218	-0.508896547370105	-0.535477020865278
PE.18.2.18.2.	-0.665311942265814	-0.652404023400016	-0.686055661274881	-0.663815813352096	-0.696707720604853
PE.18.2.20.4.	-0.633737153044785	-0.676601181467385	-0.715971611163593	-0.670461662857916	-0.701409041824503
PE.22.0.18.1.	-0.674487039981479	-0.759447654683506	-0.744498226269952	-0.668017314163424	-0.723963635626211
PE.O.16.0.18.1.	-0.850175491956572	-0.845515771781949	-0.857703362063693	-0.844309268327552	-0.853781012261333
PE.O.16.0.18.2.	-0.547164932582187	-0.583742599764819	-0.569037336800034	-0.574281272825848	-0.590308186108635
PE.O.16.0.20.3.	-0.8398923329783	-0.887661433880615	-0.854463993089732	-0.887357683619332	-0.860511770660121
PE.O.16.0.20.4.	0.166912028761231	0.092128840316404	0.10826685471067	0.134558174838973	0.0867794509711962
PE.O.16.0.20.5.	-0.752042206666349	-0.7737960125647	-0.797134472314163	-0.801076482843053	-0.822935178166937
PE.O.16.0.22.4.	-0.743665913350285	-0.809405578606955	-0.835557269058785	-0.812263929129623	-0.79835394305063
PE.O.16.0.22.5.	-0.353932466214888	-0.419208758062568	-0.43151354628805	-0.448732858164211	-0.432369845094511
PE.O.16.0.22.6.	0.113568996028991	0.165862181318479	0.174634203071472	0.162752718388146	0.113979720390438
PE.O.18.0.16.0.	-0.956643589052579	-0.924307390732519	-0.925229348683902	-0.895075006196975	-0.899896003194671
PE.O.18.0.18.1.	-0.641336852322152	-0.607704313067016	-0.610369290051193	-0.609536490614879	-0.584316974264109
PE.O.18.0.18.2.	-0.310625092074615	-0.296502889042243	-0.289614403725346	-0.286581672791056	-0.262523747664693
PE.O.18.0.20.3.	-0.775046846345321	-0.790090570702357	-0.754540554677313	-0.788874327378663	-0.725026359365705
PE.O.18.0.20.4.	0.289500856711235	0.252570549896501	0.274013524883737	0.276585638613941	0.281973008064027
PE.O.18.0.20.5.	-0.742378542598405	-0.803077054443341	-0.78780161736725	-0.753922028697967	-0.800564635779268
PE.O.18.0.22.4.	-0.787877941695197	-0.863935347135131	-0.871069921712921	-0.869369370561039	-0.843808006013264
PE.O.18.0.22.5.	-0.555586267549605	-0.662714076617968	-0.674118420219425	-0.648645219989477	-0.641146937489738
PE.O.18.0.22.6.	0.00690625289979963	0.0318217511135773	0.0283764427178761	0.0222586549218509	0.010479022510118
PE.P.16.0.16.0.	-1.03514273026662	-1.04118238651943	-1.06060501834567	-1.05788287618106	-1.03583488451672
PE.P.16.0.18.1.	-0.0291945536126539	-0.0172946628627708	-0.00570555539249069	-0.0236343991412262	-0.00333867725869884
PE.P.16.0.18.2.	0.432221192338405	0.411346985737538	0.423723466049881	0.402121779025766	0.42350720676333
PE.P.16.0.18.3.	-1.01320167505239	-1.0713259244853	-0.994750641071093	-1.0670817062353	-1.03163294539111
PE.P.16.0.20.3.	-0.126649998678552	-0.102637216514338	-0.0565687632154403	-0.139141550246405	-0.0825188045293828
PE.P.16.0.20.4.	0.982596880246082	0.931905439926214	0.959783106694907	0.937945653311653	0.951858030229668
PE.P.16.0.20.5.	-0.385551340259336	-0.443058731704724	-0.388796398431896	-0.423948370558751	-0.472968176390452
PE.P.16.0.22.4.	-0.189478257521141	-0.261577298460734	-0.261827307658328	-0.279343314491539	-0.22742538418923
PE.P.16.0.22.5.	0.170590731267548	0.131265262446911	0.116665495255113	0.086020443069977	0.113186689551155
PE.P.16.0.22.6.	0.711566997435652	0.776046140426394	0.775496683307058	0.754390198261015	0.753729741866175
PE.P.18.0.16.0.	-0.600700240884901	-0.605152464896044	-0.576658217984506	-0.603353789388329	-0.58683982281113
PE.P.18.0.16.1.	-1.02763629499826	-1.02103054394979	-0.990976452622107	-1.01747733806711	-0.996597262644484
PE.P.18.0.18.1.	0.0720107951188066	0.0915007165599364	0.0870990609531146	0.0712394535534804	0.0919088101261179
PE.P.18.0.18.2.	0.61893293667103	0.610896902189303	0.621063960032061	0.585717886914306	0.62144954775932
PE.P.18.0.18.3.	-0.943744449872957	-0.982489806111049	-0.897843023472407	-0.98225427722746	-0.980015641169969
PE.P.18.0.20.3.	0.0151390462330799	0.0319052077963143	0.0910895864256632	0.00827093262735854	0.0601829949013683
PE.P.18.0.20.4.	1.16486613833709	1.12742545176131	1.15804046561252	1.12357269726584	1.14755231920587
PE.P.18.0.20.5.	-0.099123369370591	-0.125392037236277	-0.0674892908564135	-0.0943339781158565	-0.140204295070958
PE.P.18.0.22.4.	-0.441958755580461	-0.549201400286797	-0.571593926991194	-0.574270356935894	-0.497167378023055
PE.P.18.0.22.5.	-0.0491242667216584	-0.164301423957473	-0.18089920105521	-0.191490294939234	-0.136175275128098
PE.P.18.0.22.6.	0.665134223742083	0.653067823487249	0.647754223376273	0.63711674040538	0.64089334932228
PE.P.18.1.16.0.	-0.598360360598486	-0.604406841820502	-0.629331465953723	-0.597754650855085	-0.60177094798589
PE.P.18.1.18.1.	-0.111533150852362	-0.0639314849952531	-0.084628343834957	-0.0868361606247865	-0.0859234293842674
PE.P.18.1.18.2.	0.273860238405896	0.281412531049569	0.273352375157579	0.256911815202404	0.278897082822597
PE.P.18.1.20.3.	-0.347800024241693	-0.283755385519331	-0.229518726170641	-0.327377681352636	-0.277519234539844
PE.P.18.1.20.4.	0.866639757684082	0.86460668214681	0.871956713745013	0.8490949981576	0.864592011403556
PE.P.18.1.20.5.	-0.444355632703728	-0.476022815323677	-0.449242019408419	-0.459778590242632	-0.509886092573463
PE.P.18.1.22.4.	-0.732665031889974	-0.802652247124695	-0.836107207058402	-0.831793671305581	-0.782734971611932
PE.P.18.1.22.5.	-0.364060232590037	-0.423295436325877	-0.466177856404642	-0.469986759376606	-0.426418241148416
PE.P.18.1.22.6.	0.449776008800681	0.514750526960548	0.482333055150548	0.493576303130901	0.479745424655453
PE.P.18.2.18.2.	-0.801837994612704	-0.867495666966209	-0.875363791587387	-0.870628053481498	-0.839652661980598
PE.P.18.2.20.4.	-0.409139592644948	-0.455642309546899	-0.456016724342254	-0.448942491673082	-0.459739273684941
PI.16.0.16.0.	-0.532443210457877	-0.594713692471374	-0.59387357676006	-0.593434787114389	-0.575211173594651
PI.16.0.16.1.	-0.470710421058943	-0.561281951854708	-0.510712628926026	-0.589644683091463	-0.537061657368931
PI.16.0.18.0.	-0.660356336283599	-0.706032542688736	-0.691928102801724	-0.70654071616533	-0.698929563306427
PI.16.0.18.1.	0.0947164681865042	0.0954345712411733	0.0913084715508233	0.0555930116252867	0.0584769137223559
PI.16.0.18.2.	0.130981090528855	0.1148920302029	0.101190591669958	0.085707430804302	0.0788744411343399
PI.16.0.20.2.	-0.687850221957045	-0.726720561964103	-0.699817822472199	-0.723515927906094	-0.714341307473096
PI.16.0.20.3.	-0.306536217102575	-0.361722298402901	-0.33057059865684	-0.379331887402765	-0.355892157839744
PI.16.0.20.4.	0.115839064971185	0.0617187650945808	0.0996873271940497	0.0517228717055145	0.057541539361403
PI.16.0.22.5.	-0.667646885237806	-0.703656177785997	-0.712082255326815	-0.718207381785639	-0.692666458938961
PI.18.0.16.1.	-0.44723310845928	-0.480214427877287	-0.447767898782482	-0.489887050780128	-0.49430495262143
PI.18.0.18.0.	-0.529110640461134	-0.550370893321253	-0.559952058295073	-0.56050371808007	-0.546215652302947
PI.18.0.18.1.	0.145568784507046	0.160429120687947	0.14052019190168	0.130423083733586	0.129069317520954
PI.18.0.18.2.	0.479083165977899	0.452242614137261	0.436326184373447	0.437508109587225	0.44179252845203
PI.18.0.18.3.	-0.678473139248517	-0.722929650920416	-0.685269089065906	-0.748457596611472	-0.718562687279853
PI.18.0.20.2.	-0.481853735860889	-0.526454011654293	-0.496343180861118	-0.531458876057895	-0.509724403248849
PI.18.0.20.3.	0.382570885378023	0.346343941573972	0.377559517530034	0.348402223776963	0.360461748058346
PI.18.0.20.4.	1.03908227094038	0.994626612249025	1.03031532642678	1.0085484860838	1.01396169045579
PI.18.0.22.4.	-0.631195131465916	-0.661439846236927	-0.647430356915375	-0.647799336754956	-0.633601289345872
PI.18.0.22.5.	-0.456822821258236	-0.511796840811638	-0.483474255260127	-0.507961394112875	-0.478856078466803
PI.18.0.22.6.	-0.536249796332609	-0.603638794415334	-0.58120564344695	-0.599267950591292	-0.599967464535442
PI.18.1.16.1.	-0.670461444038797	-0.701049879280841	-0.698396620003245	-0.705015878071218	-0.709543504840787
PI.18.1.18.1.	0.101336969330526	0.0969512951680821	0.0605943273193227	0.0562497032002114	0.0657280723272263
PI.18.1.18.2.	-0.173879038947167	-0.193812696110801	-0.217253558879846	-0.209179524007161	-0.201403325657283
PI.18.1.20.3.	-0.590350550279332	-0.672918222110054	-0.615851312619896	-0.664780514040287	-0.62891723600828
PI.18.1.20.4.	-0.175112682004472	-0.224103194247754	-0.171775107869331	-0.220827825031826	-0.20449120768573
PI.18.2.18.2.	-0.6783904090333	-0.735331200733535	-0.726067549859442	-0.733063740872933	-0.703945943328365
SM.14.0.	1.10491953102122	1.1367675540708	1.14091925774094	1.12504219436401	1.14558782475707
SM.16.0.	2.1194400400054	2.11861031549168	2.12507303826164	2.12123234956707	2.13067124503436
SM.18.0.	1.44452635794279	1.42478664102373	1.44502511554684	1.44323256612195	1.44730933976265
SM.18.1.	1.10577801249684	1.08224958304425	1.08567792646815	1.09512146501242	1.09058142832393
SM.20.0.	1.45889372042556	1.42452824089866	1.47100466374178	1.5780762356607	1.67077337125114
SM.20.1.	0.854748997861357	0.817063899284844	0.804263294125875	0.807713059358769	0.78498502408904
SM.22.0.	1.73801907187373	1.70027040736873	1.75124403501065	1.78666455989161	1.85861028238148
SM.22.1.	1.5007932155347	1.47932575157745	1.49363183508022	1.51507572668882	1.54131863185744
SM.24.0.	1.52148232178738	1.5221130520283	1.52638302027264	1.50740182210689	1.5121129493468
SM.24.1.	1.83185784791519	1.82991078952074	1.83807544104402	1.82435858887503	1.81519030088201
SM.26.0.	-0.483179101846912	-0.294015041469007	-0.086019036758784	0.151903707477129	0.282324359625431
SM.26.1.	-0.212476685814727	-0.181659901202691	-0.123734120816972	-0.0879792870115709	-0.0664136965012871
TAG36.0.FA12.0	-1.46712650988603	-1.42147177872526	-1.44200571131219	-1.47634561442552	-1.46645860316
TAG38.0.FA12.0	-1.38118497613719	-1.36067642787038	-1.42174604193163	-1.46077527385644	-1.40511682038871
TAG40.0.FA12.0	-1.31984178040361	-1.33083172975696	-1.3651407711798	-1.4126314705401	-1.36332600613389
TAG40.0.FA14.0	-1.30133875823	-1.28425523492707	-1.39062554188759	-1.36949193975781	-1.32867920597412
TAG40.0.FA16.0	-1.18891720786039	-1.17901570428916	-1.28173404090682	-1.24253588795757	-1.24131936720062
TAG42.0.FA12.0	-1.02347841889281	-1.06959959953987	-1.13062056685248	-1.14864451368299	-1.15078567753174
TAG42.0.FA14.0	-0.991218692936206	-0.993841409807995	-1.04174487961552	-1.11950213196665	-1.07081010015928
TAG42.0.FA16.0	-0.69604860413146	-0.696701657260212	-0.809139625684197	-0.796798621843881	-0.805108446563495
TAG42.1.FA12.0	-1.1388464481931	-1.17297903126716	-1.1944610732815	-1.24723041890183	-1.20068747771861
TAG42.1.FA14.0	-1.14179744025092	-1.12972108293726	-1.24233360117685	-1.19575889229498	-1.17797505035128
TAG42.1.FA16.0	-0.9095007674792	-0.895867484977952	-1.0026722961478	-0.963507904190717	-0.969049995230282
TAG42.1.FA16.1	-1.205981793821	-1.21700704566988	-1.32690849667401	-1.22390071632057	-1.19408925880945
TAG42.1.FA18.1	-0.987688385874875	-0.954742833473896	-1.11257893481939	-1.0663508560549	-1.06688558213381
TAG42.2.FA12.0	-1.3443815633829	-1.35453006219302	-1.2827214677377	-1.3818043495881	-1.35928585836473
TAG42.2.FA18.2	-1.29081767583423	-1.25101757304965	-1.28293967163304	-1.2893883375399	-1.29422133372613
TAG44.0.FA12.0	-0.718802114307724	-0.725950863241356	-0.757395009930052	-0.823407517308966	-0.809015247140342
TAG44.0.FA14.0	-0.434347972692154	-0.407846250277482	-0.413044008700154	-0.506203403091966	-0.506205178177672
TAG44.0.FA16.0	-0.253584845809912	-0.233674745740873	-0.270707784059837	-0.339840918608153	-0.34300595929981
TAG44.0.FA18.0	-1.22411370083624	-1.20016270160363	-1.31022397681555	-1.26906116376913	-1.29294291920742
TAG44.1.FA12.0	-0.563631456874612	-0.55421728160832	-0.578404475746457	-0.679369344112294	-0.646515856813002
TAG44.1.FA14.0	-0.539394264322184	-0.504875007491722	-0.497968019943531	-0.600361481961356	-0.58111852637717
TAG44.1.FA14.1	-1.05817558192185	-1.07778834644846	-1.0807893000148	-1.12403913445167	-1.10388623401101
TAG44.1.FA16.0	-0.206186387688978	-0.176814637965431	-0.253221758234748	-0.271621651342809	-0.269313334943548
TAG44.1.FA16.1	-0.772912631753104	-0.771114210738866	-0.764775942333022	-0.848965134995615	-0.818701961621844
TAG44.1.FA18.1	-0.290326589423477	-0.251555960856932	-0.346723237394838	-0.359713441160118	-0.350192120913543
TAG44.2.FA12.0	-0.939642098714432	-0.983969995016103	-1.01926481187665	-1.08363445789936	-1.03604801335647
TAG44.2.FA14.0	-0.970403261323529	-0.990489590764322	-1.00890503288045	-1.10443148724853	-1.04818358473016
TAG44.2.FA16.0	-0.602741696129159	-0.572233071836022	-0.67123167714329	-0.664986473555771	-0.656140867715811
TAG44.2.FA16.1	-0.969066436118601	-0.964607338889208	-0.986797526426721	-1.03231104838664	-1.01409035562553
TAG44.2.FA18.1	-0.840180073423924	-0.811040911207699	-0.900917987673623	-0.89777752864257	-0.893311192707323
TAG44.2.FA18.2	-0.636875174687657	-0.635793156785268	-0.727099622682133	-0.738753383322018	-0.716611318337069
TAG44.3.FA18.2	-1.15651719147828	-1.14890514700242	-1.23843733345301	-1.21081934828492	-1.2074467601607
TAG45.0.FA14.0	-1.08397454750284	-1.09431148745694	-1.13070868224784	-1.17148205171187	-1.16132596419386
TAG45.0.FA15.0	-1.13055914364692	-1.12476859458078	-1.18855913623141	-1.1783911036715	-1.1816802663666
TAG45.0.FA16.0	-0.818972385893116	-0.817851939397931	-0.884430474077296	-0.897725385828357	-0.911094871660686
TAG45.1.FA15.0	-1.17782973176757	-1.22109521368847	-1.21985764741209	-1.24113525378916	-1.24281533926445
TAG45.1.FA16.0	-0.681241016605734	-0.717684646863903	-0.846936559140833	-0.826055914271178	-0.855804764737439
TAG45.1.FA18.1	-0.854427330193454	-0.845500683820762	-0.984453867839935	-0.952177908133772	-0.976130999867676
TAG46.0.FA12.0	-0.785023153005567	-0.770663752079419	-0.836445807387731	-0.857012413889885	-0.865102410161275
TAG46.0.FA14.0	0.0625868841358001	0.0989669309812154	0.0894486813584151	0.0240311191947806	0.00234617760279934
TAG46.0.FA16.0	0.366451094932233	0.396350324121299	0.386493079296162	0.325955674888356	0.301009593909963
TAG46.0.FA18.0	-0.776836483297994	-0.771048117250366	-0.806359169674232	-0.872822546143122	-0.864098542293408
TAG46.1.FA12.0	0.0727287230906075	0.0940322923763688	0.0742549837469789	-0.00687785696165339	0.00562714317075344
TAG46.1.FA14.0	0.308845749225374	0.345107640061787	0.36188473206035	0.285019851144744	0.267332506654135
TAG46.1.FA14.1	-0.664743398800809	-0.619763078281638	-0.635584256809967	-0.672812032157579	-0.678107243815361
TAG46.1.FA16.0	0.390936055760402	0.416206694387185	0.412433211112802	0.328366384606922	0.334062882943225
TAG46.1.FA16.1	-0.0613451543193695	-0.0463362130167409	-0.00932547209525311	-0.104980577716127	-0.10097153779149
TAG46.1.FA18.0	-0.986863118479657	-0.96359213455323	-1.050746213715	-1.06924880605586	-1.0647334836848
TAG46.1.FA18.1	0.301024177181303	0.327642274171801	0.314434161251238	0.239416627900629	0.236935509454151
TAG46.2.FA12.0	-0.081032392356389	-0.084827594378468	-0.0907874234933422	-0.159953635102222	-0.159036521195967
TAG46.2.FA14.0	-0.0458349698294748	-0.0343381501720577	-0.0138943997693146	-0.0865850527872691	-0.0991537692397787
TAG46.2.FA14.1	-0.532083417336069	-0.507792049765556	-0.486330177061732	-0.559751808462317	-0.564777393742741
TAG46.2.FA16.0	-0.0286907255582278	-0.0380482743078606	-0.0293879536657649	-0.106025225464854	-0.0896104241256715
TAG46.2.FA16.1	-0.205872122244283	-0.180905109331879	-0.137076078284141	-0.239747178595659	-0.224311995547256
TAG46.2.FA18.1	-0.0576956553348724	-0.016569291801793	-0.0538790144587963	-0.0975803671138474	-0.0963254754608627
TAG46.2.FA18.2	-0.0163285981535381	-0.0197143725364073	-0.0312586480976357	-0.0931228673901651	-0.0920492830215758
TAG46.3.FA12.0	-0.791401979371506	-0.795850635095825	-0.77874527079166	-0.85735850320653	-0.84262140082245
TAG46.3.FA14.0	-0.873205644729791	-0.863494456963547	-0.864602722623887	-0.918511478809934	-0.915122307834561
TAG46.3.FA14.1	-1.0070022829473	-1.00174933842894	-0.969881657734656	-1.03382502111515	-1.02258512212176
TAG46.3.FA16.0	-0.82847275857258	-0.844654359324556	-0.842202001282205	-0.897806288690632	-0.86865091094826
TAG46.3.FA16.1	-0.766007826269231	-0.782354267399444	-0.713745281125525	-0.812107794026424	-0.794246574078934
TAG46.3.FA18.1	-0.678891532155435	-0.655581261419527	-0.738476828229259	-0.730763506960182	-0.721978664184516
TAG46.3.FA18.2	-0.408104935525942	-0.40789733695964	-0.427132036821399	-0.465786392505147	-0.459467995153938
TAG46.3.FA18.3	-0.985816836470514	-0.992603581367859	-1.02174996448737	-1.05964127362463	-1.03611899167213
TAG46.4.FA18.2	-1.07854270647455	-1.07232549521853	-1.1227748774458	-1.14026176573372	-1.11545846314075
TAG47.0.FA14.0	-0.956782866929281	-0.959109441105845	-0.967596834950793	-1.01095691626231	-1.01854312336935
TAG47.0.FA15.0	-0.681191148496146	-0.655208585991348	-0.670525632130826	-0.734217802701881	-0.735388607369247
TAG47.0.FA16.0	-0.328090018418062	-0.299122070217772	-0.328299426320633	-0.368744279720517	-0.377408793460451
TAG47.0.FA17.0	-0.930753845249564	-0.928824274897251	-0.944670284184443	-0.990166207530048	-0.971173605870852
TAG47.1.FA14.0	-0.476843354336702	-0.470858720574418	-0.448869977877291	-0.545609940428574	-0.543088550381871
TAG47.1.FA15.0	-0.467601539068271	-0.447359629873484	-0.443901844509701	-0.518422768007988	-0.521048000048881
TAG47.1.FA16.0	-0.449020298982815	-0.43468815559383	-0.417566939467957	-0.500281244357269	-0.499638533260387
TAG47.1.FA16.1	-0.428920886823871	-0.398033444960063	-0.449930227037004	-0.464707182256751	-0.431540578844678
TAG47.1.FA17.0	-1.09275237112526	-1.08593855978015	-1.11408198891115	-1.15253991520742	-1.15309545363485
TAG47.1.FA18.1	-0.402359364095911	-0.382467633048636	-0.393743314307911	-0.451969853846111	-0.464358690920735
TAG47.2.FA14.0	-0.821214556750707	-0.829393731406887	-0.808795341141126	-0.868373143375707	-0.870415309073949
TAG47.2.FA15.0	-0.770293309856759	-0.785691831858666	-0.765904344540083	-0.835125714162393	-0.818170066483863
TAG47.2.FA16.1	-0.95930308692889	-0.929655022350986	-0.887751823352128	-0.975725600507615	-0.96354071437012
TAG47.2.FA18.1	-0.661162161013422	-0.654348699515158	-0.670695640927002	-0.714695102070629	-0.709857151338579
TAG47.2.FA18.2	-0.710579574808337	-0.716396384465061	-0.743826699300034	-0.767499465859267	-0.78065321747434
TAG48.0.FA14.0	0.124818540024472	0.153304458766915	0.147621126839146	0.106440627734452	0.0710516255188601
TAG48.0.FA16.0	0.946992642394583	0.976230614135846	0.960185488103431	0.935540746986122	0.908435274252324
TAG48.0.FA18.0	-0.0610278804151482	-0.0175438581851763	-0.0352093404467008	-0.0741121753039441	-0.114033342039934
TAG48.1.FA12.0	-0.564234032705049	-0.525702748105993	-0.540694776595887	-0.618665820373562	-0.616900824289728
TAG48.1.FA14.0	1.01815541828508	1.0458663304417	1.06187572436642	1.00207242602034	0.983021023448268
TAG48.1.FA14.1	-0.647530488006901	-0.613651558918295	-0.61579741711376	-0.677865722631508	-0.684787829766274
TAG48.1.FA16.0	1.24587674772436	1.26748141810781	1.28672897137524	1.22474578336032	1.21236942429529
TAG48.1.FA16.1	0.51250653837636	0.525319662383096	0.551841218385325	0.481393525900602	0.49415761595305
TAG48.1.FA18.0	-0.263351191868673	-0.220171210648213	-0.238986720710125	-0.302612403736161	-0.313011619677066
TAG48.1.FA18.1	1.11070996512979	1.13642112969424	1.14924114196872	1.08741633877458	1.0684159613337
TAG48.2.FA12.0	0.163302564135788	0.189900315332263	0.198215926162835	0.110196673189565	0.108592118126549
TAG48.2.FA14.0	0.902119145732964	0.905458375983503	0.937626503490527	0.87587291527331	0.86743470934031
TAG48.2.FA14.1	0.250924352582448	0.280236227970839	0.302076400257182	0.222708753002298	0.228418524189217
TAG48.2.FA16.0	0.980395142062492	0.984549874202669	1.01286407772109	0.950990061293521	0.947067004089516
TAG48.2.FA16.1	0.724658640518044	0.729604280838922	0.795434209395045	0.700398848291308	0.707338742795842
TAG48.2.FA18.0	-0.777530291083786	-0.781524512736146	-0.781452912267931	-0.839845069292859	-0.843192961624837
TAG48.2.FA18.1	0.892016153275262	0.917725835623564	0.949292122516159	0.862840334196503	0.857014488284543
TAG48.2.FA18.2	0.822634317453979	0.820180827358363	0.826414962589891	0.779359843553683	0.772509777900034
TAG48.3.FA12.0	0.113537819344439	0.119478691279236	0.143033940595086	0.0682221575925643	0.0603165799061153
TAG48.3.FA14.0	0.285094455100498	0.282254374344283	0.330245662201809	0.264148442921643	0.258463148973349
TAG48.3.FA14.1	0.034334256260375	0.0369509508160688	0.0643325129921553	0.00543152918560284	0.00973928145021476
TAG48.3.FA16.0	0.19963748591457	0.207459845181159	0.2255527700916	0.164618136238799	0.175814430200445
TAG48.3.FA16.1	0.308179071073324	0.297230508796907	0.374908705450233	0.287802188203769	0.285744423348202
TAG48.3.FA18.1	0.24940681030255	0.261122951593574	0.292501045197135	0.219395568498009	0.206166093744201
TAG48.3.FA18.2	0.577357849008511	0.57164235448401	0.618023054501338	0.540930650184761	0.537529498418869
TAG48.3.FA18.3	-0.174904442379038	-0.16379638540386	-0.15884262440917	-0.224953041229384	-0.213994746445761
TAG48.4.FA12.0	-0.403592357694924	-0.413321494387429	-0.389689297007318	-0.454386439108513	-0.46247438896506
TAG48.4.FA14.0	-0.773968581586199	-0.754043966804704	-0.71727448294691	-0.787861209338605	-0.784036310724844
TAG48.4.FA14.1	-0.704397554956593	-0.726796030106923	-0.688450117487384	-0.748719484906522	-0.728261086942903
TAG48.4.FA16.0	-0.797167748181461	-0.795547493305333	-0.79559819867852	-0.834247841801862	-0.83610536157861
TAG48.4.FA16.1	-0.573091889134803	-0.563424868425899	-0.522284668774102	-0.598803635543471	-0.596768181386427
TAG48.4.FA18.1	-0.687549532115294	-0.690026843489696	-0.710953371241102	-0.744244215743508	-0.736139594894122
TAG48.4.FA18.2	-0.107220288734204	-0.137022918820121	-0.0868378524947296	-0.154361632754586	-0.153286476063333
TAG48.4.FA18.3	-0.42522772068316	-0.390458848042601	-0.372018799914795	-0.438957059017585	-0.445691959334427
TAG48.4.FA20.4	-1.09597754933961	-1.11398509329808	-1.15075234624629	-1.1840816575684	-1.14312919916918
TAG48.5.FA18.2	-1.06616588476418	-1.08047246558685	-1.06684245441907	-1.09659337250061	-1.09955805330625
TAG48.5.FA18.3	-1.02919719151241	-1.04534734328119	-1.01923072615413	-1.09791381876407	-1.07045948375235
TAG49.0.FA15.0	-0.629365650668315	-0.58568236071441	-0.613257709679518	-0.647912238010605	-0.652621996186208
TAG49.0.FA16.0	-0.0678778151349992	-0.0533618514992992	-0.0686120789098789	-0.103136267093088	-0.112661215915642
TAG49.0.FA17.0	-0.487584533600768	-0.476071493750726	-0.491639725384882	-0.52338828542769	-0.529232522335042
TAG49.0.FA18.0	-0.741717685286592	-0.717634097528409	-0.736265559684302	-0.756587374969182	-0.788198926819283
TAG49.1.FA14.0	-0.531684486086377	-0.496441839507217	-0.495368651806981	-0.552272577540587	-0.561217163824505
TAG49.1.FA15.0	0.282699575592632	0.294018180016512	0.297204408174391	0.243693516293821	0.252648802532778
TAG49.1.FA16.0	0.491792141117144	0.505621659990103	0.519255361441701	0.455301937746139	0.46756809502181
TAG49.1.FA16.1	-0.530559506766651	-0.501089605286298	-0.489801983831941	-0.54876503392937	-0.534300032360886
TAG49.1.FA17.0	-0.314512874692977	-0.279869805723092	-0.269780046895151	-0.334652471732774	-0.336200502213885
TAG49.1.FA18.1	0.42414766123506	0.437714124456208	0.45212692876584	0.390302409636461	0.394057025380512
TAG49.2.FA14.0	-0.407799543307806	-0.392899614917423	-0.34426378449137	-0.425270223980705	-0.425638670057239
TAG49.2.FA15.0	0.193227917791844	0.182211472454727	0.206841330078242	0.149104614019186	0.175930450754588
