"","to_taxa","from_taxa","from","to","cor","p","p_adjust","p_adjust2","from_class","to_class","name","from_Kingdom","from_Phylum","from_Class","from_Order","from_Family","from_Genus","from_Species","to_Kingdom","to_Phylum","to_Class","to_Order","to_Family","to_Genus","to_Species","compare","compareclass"
"64","ASV1122","ASV535","stoolASV535","nasalASV1122",0.143436887958071,0.000186775562665084,0.0123271871358955,0.00821812475726369,"stool","nasal","nasalASV1122_stoolASV535","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter","Unclassified_Turicibacter","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified_Pseudomonas","between","stool_nasal"
"65","ASV1122","OTU_428","skinOTU_428","nasalASV1122",-0.120549844065754,0.00596448712618723,0.0302812423329506,0.0412660240344209,"skin","nasal","nasalASV1122_skinOTU_428","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","Unclassified_Rhizobium","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified_Pseudomonas","between","skin_nasal"
"66","ASV1122","OTU_362","skinOTU_362","nasalASV1122",0.190537783147027,1.24027607818156e-05,0.000409291105799913,0.000270488035137334,"skin","nasal","nasalASV1122_skinOTU_362","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Brucella","Unclassified_Brucella","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified_Pseudomonas","between","skin_nasal"
"67","ASV1122","ASV197","stoolASV197","nasalASV1122",0.1428075516677,0.000199460198324016,0.00219406218156418,0.0085755740197915,"stool","nasal","nasalASV1122_stoolASV197","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella","Unclassified_Duncaniella","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified_Pseudomonas","between","stool_nasal"
"68","ASV1122","ASV1111","stoolASV1111","nasalASV1122",0.143978151420859,0.000176475258286954,0.00582368352346949,0.00794459956665415,"stool","nasal","nasalASV1122_stoolASV1111","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified_Pseudomonas","between","stool_nasal"
"69","ASV1122","OTU_18","skinOTU_18","nasalASV1122",0.129849977415044,0.00304053072608373,0.0125421892450954,0.0251257036606853,"skin","nasal","nasalASV1122_skinOTU_18","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Unclassified_Fusobacterium","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified_Pseudomonas","between","skin_nasal"
"70","ASV1122","OTU_76","skinOTU_76","nasalASV1122",-0.108636043818388,0.0132764985902618,0.0438124453478639,0.0764579987700954,"skin","nasal","nasalASV1122_skinOTU_76","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","Unclassified_Moraxella","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified_Pseudomonas","between","skin_nasal"
"71","ASV113","ASV2358","stoolASV2358","nasalASV113",-0.0965702991845131,0.0121306108908312,0.0444789065997146,0.145322679714025,"stool","nasal","nasalASV113_stoolASV2358","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Faecalicatena","Unclassified_Faecalicatena","Bacteria","Firmicutes","Clostridia","Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","between","stool_nasal"
"72","ASV113","ASV2950","stoolASV2950","nasalASV113",-0.187233984921489,9.82012754142112e-07,3.24064208866897e-05,0.000129625683546759,"stool","nasal","nasalASV113_stoolASV2950","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Slackia","Unclassified_Slackia","Bacteria","Firmicutes","Clostridia","Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","between","stool_nasal"
"73","ASV113","ASV88","stoolASV88","nasalASV113",0.143878538883413,0.000178329956602787,0.0117697771357839,0.00794459956665415,"stool","nasal","nasalASV113_stoolASV88","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","wadsworthensis","Bacteria","Firmicutes","Clostridia","Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","between","stool_nasal"
"74","ASV113","ASV2312","stoolASV2312","nasalASV113",0.125873916057144,0.00105719931288244,0.0348875773251206,0.0278070727019411,"stool","nasal","nasalASV113_stoolASV2312","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","piger","Bacteria","Firmicutes","Clostridia","Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","between","stool_nasal"
"75","ASV113","ASV527","stoolASV527","nasalASV113",0.169652889461197,9.49302521423179e-06,0.000208846554713099,0.000727594448677894,"stool","nasal","nasalASV113_stoolASV527","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia/Shigella","Unclassified_Escherichia/Shigella","Bacteria","Firmicutes","Clostridia","Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","between","stool_nasal"
"76","ASV113","ASV3102","stoolASV3102","nasalASV113",0.0989390962913379,0.0101654746265059,0.0496355200793707,0.129386184964668,"stool","nasal","nasalASV113_stoolASV3102","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Gordonibacter","pamelaeae","Bacteria","Firmicutes","Clostridia","Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","between","stool_nasal"
"77","ASV113","ASV2235","stoolASV2235","nasalASV113",-0.175623403630421,4.50348111716723e-06,5.94459507466074e-05,0.000433794775718486,"stool","nasal","nasalASV113_stoolASV2235","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Faecalimonas","Unclassified_Faecalimonas","Bacteria","Firmicutes","Clostridia","Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","between","stool_nasal"
"78","ASV1130","OTU_312","oralOTU_312","nasalASV1130",0.111489227182624,0.00289220489649154,0.00740404453501834,0.0946072357252343,"oral","nasal","nasalASV1130_oralOTU_312","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XIII","Aminipila","Unclassified_Aminipila","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Unclassified_Paenibacillus","between","oral_nasal"
"79","ASV1130","ASV4488","stoolASV4488","nasalASV1130",0.158360868871284,3.6316934035619e-05,0.00239691764635086,0.00212186152299912,"stool","nasal","nasalASV1130_stoolASV4488","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Hungatella","Unclassified_Hungatella","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Unclassified_Paenibacillus","between","stool_nasal"
"80","ASV1130","ASV7597","stoolASV7597","nasalASV1130",0.174626359783637,5.1096913836401e-06,8.43099078300617e-05,0.000463978970302945,"stool","nasal","nasalASV1130_stoolASV7597","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemania","Unclassified_Holdemania","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Unclassified_Paenibacillus","between","stool_nasal"
"81","ASV1130","OTU_657","skinOTU_657","nasalASV1130",0.254692885962143,3.96494241279665e-09,2.61686199244579e-07,2.33978248736329e-07,"skin","nasal","nasalASV1130_skinOTU_657","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Unclassified_Stenotrophomonas","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Unclassified_Paenibacillus","between","skin_nasal"
"82","ASV1130","OTU_2","skinOTU_2","nasalASV1130",-0.216595330361856,6.30144166094132e-07,4.15895149622127e-05,2.16493365556724e-05,"skin","nasal","nasalASV1130_skinOTU_2","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Unclassified_Neisseria","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Unclassified_Paenibacillus","between","skin_nasal"
"83","ASV1130","OTU_423","skinOTU_423","nasalASV1130",-0.129310427224016,0.00316550783551141,0.0208923517143753,0.0257762780891643,"skin","nasal","nasalASV1130_skinOTU_423","Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Abiotrophia","defectiva","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Unclassified_Paenibacillus","between","skin_nasal"
"84","ASV1130","ASV631","stoolASV631","nasalASV1130",0.113160159179616,0.00326300371129394,0.0143572163296934,0.0628886436632656,"stool","nasal","nasalASV1130_stoolASV631","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Dialister","Unclassified_Dialister","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Unclassified_Paenibacillus","between","stool_nasal"
"85","ASV1130","OTU_510","skinOTU_510","nasalASV1130",0.150360333949355,0.000588754143997781,0.00647629558397559,0.00683533996751726,"skin","nasal","nasalASV1130_skinOTU_510","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Kocuria","Unclassified_Kocuria","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Unclassified_Paenibacillus","between","skin_nasal"
"86","ASV1130","OTU_624","skinOTU_624","nasalASV1130",0.146410030182054,0.000821483418623276,0.00677723820364203,0.0088234707233712,"skin","nasal","nasalASV1130_skinOTU_624","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Agrobacterium","Unclassified_Agrobacterium","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Unclassified_Paenibacillus","between","skin_nasal"
"87","ASV1130","OTU_388","oralOTU_388","nasalASV1130",-0.164346541593262,1.04516978293512e-05,0.000334454330539238,0.00135749110630632,"oral","nasal","nasalASV1130_oralOTU_388","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Unclassified_Burkholderiales","Unclassified_Burkholderiales","Unclassified_Burkholderiales","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Unclassified_Paenibacillus","between","oral_nasal"
"88","ASV1130","OTU_1541","skinOTU_1541","nasalASV1130",0.327259689618487,2.02321684931039e-14,1.33532312054485e-12,3.07528961095179e-12,"skin","nasal","nasalASV1130_skinOTU_1541","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Unclassified_Nocardioides","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Unclassified_Paenibacillus","between","skin_nasal"
"89","ASV1130","OTU_179","skinOTU_179","nasalASV1130",0.290655245236798,1.45896593822694e-11,3.20972506409927e-10,1.51660061070203e-09,"skin","nasal","nasalASV1130_skinOTU_179","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas","sputigena","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Unclassified_Paenibacillus","between","skin_nasal"
"90","ASV1130","OTU_481","skinOTU_481","nasalASV1130",0.287688367209899,2.39070406097268e-11,1.57786468024197e-09,2.35132775879195e-09,"skin","nasal","nasalASV1130_skinOTU_481","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Dermabacter","hominis","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Unclassified_Paenibacillus","between","skin_nasal"
"91","ASV1130","OTU_138","skinOTU_138","nasalASV1130",0.269985847598565,4.04324172708326e-10,1.33426976993748e-08,2.93926094247096e-08,"skin","nasal","nasalASV1130_skinOTU_138","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Dialister","micraerophilus","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Unclassified_Paenibacillus","between","skin_nasal"
"92","ASV1130","OTU_359","oralOTU_359","nasalASV1130",-0.101668723017805,0.00662494277576987,0.0326151028960978,0.172041525212593,"oral","nasal","nasalASV1130_oralOTU_359","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Peptoanaerobacter","Unclassified_Peptoanaerobacter","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Unclassified_Paenibacillus","between","oral_nasal"
"93","ASV1130","OTU_83","skinOTU_83","nasalASV1130",0.368082296758381,4.26195990675865e-18,1.14868274249357e-16,1.33612443076884e-15,"skin","nasal","nasalASV1130_skinOTU_83","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Unclassified_Weeksellaceae","Unclassified_Weeksellaceae","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Unclassified_Paenibacillus","between","skin_nasal"
"94","ASV1130","OTU_933","skinOTU_933","nasalASV1130",0.153607120793834,0.000445020299469639,0.00326348219611069,0.00543119664754187,"skin","nasal","nasalASV1130_skinOTU_933","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Brevibacteriaceae","Brevibacterium","paucivorans","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Unclassified_Paenibacillus","between","skin_nasal"
"95","ASV1130","OTU_500","skinOTU_500","nasalASV1130",0.261252452451276,1.51607155933092e-09,3.33535743052802e-08,1.01394865888052e-07,"skin","nasal","nasalASV1130_skinOTU_500","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","Unclassified_Brevundimonas","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Unclassified_Paenibacillus","between","skin_nasal"
"96","ASV1130","ASV940","stoolASV940","nasalASV1130",0.159320988435393,3.25138909097265e-05,0.00171044279087022,0.00198353831975183,"stool","nasal","nasalASV1130_stoolASV940","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Pseudoflavonifractor","Unclassified_Pseudoflavonifractor","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Unclassified_Paenibacillus","between","stool_nasal"
"97","ASV1130","ASV254","stoolASV254","nasalASV1130",-0.191606478480885,5.39605992342231e-07,2.943518777439e-05,8.18364151790515e-05,"stool","nasal","nasalASV1130_stoolASV254","Bacteria","Cyanobacteria/Chloroplast","Chloroplast","Chloroplast","Streptophyta","Unclassified_Streptophyta","Unclassified_Streptophyta","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Unclassified_Paenibacillus","between","stool_nasal"
"98","ASV1130","OTU_88","skinOTU_88","nasalASV1130",0.477783414599766,5.91226375995217e-31,3.90209408156843e-29,5.93118300398401e-28,"skin","nasal","nasalASV1130_skinOTU_88","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","prausnitzii","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Unclassified_Paenibacillus","between","skin_nasal"
"99","ASV1130","OTU_102","skinOTU_102","nasalASV1130",0.50119398640658,2.32688850482748e-34,1.53574641318614e-32,1.16716727402146e-30,"skin","nasal","nasalASV1130_skinOTU_102","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Unclassified_Paenibacillus","between","skin_nasal"
"100","ASV1130","OTU_15","skinOTU_15","nasalASV1130",-0.257615835938806,2.59191906577189e-09,8.55333291704725e-08,1.666803337681e-07,"skin","nasal","nasalASV1130_skinOTU_15","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Unclassified_Paenibacillus","between","skin_nasal"
"101","ASV1130","OTU_332","skinOTU_332","nasalASV1130",0.287372863884274,2.51875896768748e-11,5.54126972891246e-10,2.42963365036931e-09,"skin","nasal","nasalASV1130_skinOTU_332","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Unclassified_Chryseobacterium","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Unclassified_Paenibacillus","between","skin_nasal"
"102","ASV1130","OTU_263","skinOTU_263","nasalASV1130",-0.140856565227859,0.00129425479775269,0.0106776020814597,0.0126303153025826,"skin","nasal","nasalASV1130_skinOTU_263","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium","Unclassified_Methylobacterium","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Unclassified_Paenibacillus","between","skin_nasal"
"103","ASV1130","OTU_47","skinOTU_47","nasalASV1130",0.213015589922524,9.70893411742376e-07,2.13596550583323e-05,3.10191168999985e-05,"skin","nasal","nasalASV1130_skinOTU_47","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Unclassified_Paenibacillus","between","skin_nasal"
